  PID  PPID  %CPU    RSS COMM
 1743     1   0.0  13632 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
 1745     1   0.0  35600 /System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher
 1755  1724   0.0  28320 /Library/Application Support/PICO/Streaming Service.app/Contents/Resources/../MacOS/ps_server
 1761     1   0.0 137664 /System/Library/Frameworks/Contacts.framework/Support/contactsd
 1771     1   0.0  76576 /Applications/Docker.app/Contents/MacOS/com.docker.backend
 1778     1   0.0  46528 /System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
 1779     1   0.0   2560 /System/Library/PrivateFrameworks/FindMyMac.framework/Resources/FindMyMacd
 1780  1771   0.1 321808 /Applications/Docker.app/Contents/MacOS/com.docker.backend
 1796     1   0.0   2896 /System/Library/PrivateFrameworks/UARPAssetManager.framework/XPCServices/UARPAssetManagerServiceMobileAsset.xpc/Contents/MacOS/UARPAssetManagerServiceMobileAsset
 1809     1   0.0   9520 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
 1855  1780   0.0  15712 com.docker.dev-envs
 1856  1780   0.0  87072 com.docker.build
 1857  1780   0.0 230304 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/MacOS/Docker Desktop
 1865  1780   0.0  51008 /Applications/Docker.app/Contents/MacOS/com.docker.virtualization
 1873     1   1.0 3244096 /System/Library/Frameworks/Virtualization.framework/Versions/A/XPCServices/com.apple.Virtualization.VirtualMachine.xpc/Contents/MacOS/com.apple.Virtualization.VirtualMachine
 1894  1857   0.0  71232 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/Frameworks/Docker Desktop Helper (GPU).app/Contents/MacOS/Docker Desktop Helper (GPU)
 1895  1857   0.0  42256 /Applications/Docker.app/Contents/MacOS/Docker Desktop.app/Contents/Frameworks/Docker Desktop Helper.app/Contents/MacOS/Docker Desktop Helper
 1912     1   0.0   8880 /Library/Application Support/PICO/Streaming Service.app/Contents/Frameworks/Parfait.framework/Versions/A/Resources/parfait_crash_handler
 1960  1727   0.0   4832 postgres: checkpointer 
 1961  1727   0.0   4224 postgres: background writer 
 1962  1727   0.0   6944 postgres: walwriter 
 1963  1727   0.0   3984 postgres: autovacuum launcher 
 1964  1727   0.0   2512 postgres: stats collector 
 1965  1727   0.0   4048 postgres: logical replication launcher 
 2215     1   0.0   3392 /usr/libexec/misagent
 2246     1   0.0 1529552 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
 2247     1   0.0 116592 /System/Library/CoreServices/ReportCrash
 2392     1   0.0  13376 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
 2409     1   0.0   3392 /System/Library/PrivateFrameworks/StocksKit.framework/XPCServices/StocksKitService.xpc/Contents/MacOS/StocksKitService
 2410     1   0.0   7424 /System/Library/PrivateFrameworks/HomeKitEvents.framework/Support/homeeventsd
 2412     1   0.0  10736 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
 2413     1   0.0  15040 /System/Applications/Calendar.app/Contents/Extensions/CalendarIntentsExtension.appex/Contents/MacOS/CalendarIntentsExtension
 2414     1   0.0  14912 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/Extensions/SafariLinkExtension.appex/Contents/MacOS/SafariLinkExtension
 2415     1   0.0  17936 /usr/libexec/adprivacyd
 2505     1   0.0   6320 /System/Library/PrivateFrameworks/Ecosystem.framework/Support/ecosystemd
 2506     1   0.0   1984 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fudHelperAgent
 2532     1   0.0  18464 /System/Library/PrivateFrameworks/WeatherDaemon.framework/weatherd
 2615     1   0.0  11552 /System/Library/PrivateFrameworks/SiriSuggestionsSupport.framework/Versions/A/XPCServices/SiriSuggestionsBookkeepingService.xpc/Contents/MacOS/SiriSuggestionsBookkeepingService
 2662     1   0.0  16896 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker
 2737     1   0.0  10512 /usr/libexec/trustd
 2746     1   0.0  20624 /usr/libexec/tipsd
 2766     1   0.0  15968 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker
 2783     1   0.0  10048 /usr/libexec/keychainsharingmessagingd
 2879     1   0.0   6544 /System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd
 2890     1   0.0  29488 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
 2992     1   0.0   5920 /usr/sbin/distnoted
 2993     1   0.0   3152 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
 3003     1   0.0   3040 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
 3025     1   0.0   4976 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
 3051     1   0.0   3008 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
 3074     1   0.0   3008 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
 3075     1   0.0   2976 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/DiskManagementSubscriber.xpc/Contents/MacOS/DiskManagementSubscriber
 3076     1   0.0   3472 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedPreferencesSubscriber.xpc/Contents/MacOS/ManagedPreferencesSubscriber
 3077     1   0.0   4640 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
 3078     1   0.0   5152 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/MigrationSubscriber.xpc/Contents/MacOS/MigrationSubscriber
 3079     1   0.0  49056 /System/Library/PrivateFrameworks/SystemMigration.framework/Resources/systemmigrationd
 3081     1   0.0  16224 /System/Library/CoreServices/iconservicesagent
 3087     1   0.0   3536 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
 3154     1   0.0  14560 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributiond
 3156     1   0.0   3056 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
 3157     1   0.0  37392 /usr/libexec/GamePolicyAgent
 3162     1   0.0   3488 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
 3163     1   0.0   3424 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
 3164     1   0.6  16384 /Users/boj/Applications/iTerm.app/Contents/XPCServices/pidinfo.xpc/Contents/MacOS/pidinfo
 3165   663   0.0   6352 /Users/boj/Library/Application Support/iTerm2/iTermServer-3.6.11
 3377     1   0.0  42400 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
 3501     1   0.0   3168 /System/Library/CoreServices/CrashReporterSupportHelper
 3515     1   0.0  22144 /System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
 3997   712   0.0  78960 /Applications/ChatGPT.app/Contents/Frameworks/Codex Framework.framework/Versions/152.0.7977.64/Helpers/Codex (Service).app/Contents/MacOS/Codex (Service)
 4108     1   0.0  11968 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
 4483     1   0.0  42400 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
 4651     1   0.0  11856 /usr/libexec/naturallanguaged
 5139     1   0.0   9232 /usr/libexec/feedbackd
 5246     1   0.0   9008 /usr/libexec/filevaultd
 5247     1   0.0   7616 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
 5249     1   0.0  24320 /System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
 5426     1   0.0  14320 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
 5427     1   0.0   5040 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
 5622     1   0.0  24448 /usr/libexec/mlhostd
 5623     1   0.0  11216 /usr/libexec/ASPCarryLog
 5630     1   0.0  16992 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
 5744     1   0.0 325056 /System/Library/Input Methods/SCIM.app/Contents/PlugIns/SCIM_Extension.appex/Contents/MacOS/SCIM_Extension
 5934     1   0.0   3584 /usr/libexec/microstackshot
 5950     1   0.0   3312 /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/Contents/MacOS/WiFiCloudAssetsXPCService
 6648     1   0.0  47152 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
 6664     1   0.0  22512 /System/Library/PrivateFrameworks/SiriAnalytics.framework/Versions/A/XPCServices/SAExtensionOrchestrator.xpc/Contents/MacOS/SAExtensionOrchestrator
 6665     1   0.0  14944 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
 6666     1   0.0  13360 /System/Library/ExtensionKit/Extensions/IFTelemetrySELFIngestor.appex/Contents/MacOS/IFTelemetrySELFIngestor
 6667     1   0.0  14544 /System/Library/ExtensionKit/Extensions/BiomeSELFIngestor.appex/Contents/MacOS/BiomeSELFIngestor
 6668     1   0.0  14512 /System/Library/ExtensionKit/Extensions/IFTranscriptSELFIngestor.appex/Contents/MacOS/IFTranscriptSELFIngestor
 6669     1   0.0  15504 /System/Library/ExtensionKit/Extensions/GMSSELFIngestor.appex/Contents/MacOS/GMSSELFIngestor
 8401     1   0.0  16320 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
 8402     1   0.0   5888 /usr/libexec/betaenrollmentagent
 8403     1   0.0   2480 /usr/libexec/seputil
 8404     1   0.0   3920 /usr/libexec/betaenrollmentd
 8714     1   0.0  33232 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
 9756     1   0.0  42544 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
 9917  1130   0.0      0 <defunct>
10262     1   0.0   2128 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
10365     1   0.0  12592 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
11473     1   0.0  30640 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
11474     1   0.0  12480 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
11670 16765   0.0 102176 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)
13663     1   0.0  15424 /usr/libexec/powerdatad
13780     1   0.0  34432 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
15095     1   0.0   7504 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
15142     1   0.0   8304 /System/Library/PrivateFrameworks/Stickers.framework/Support/stickersd
15469     1   0.0   8320 /System/Library/PrivateFrameworks/AppleAccountTransparency.framework/Versions/A/Resources/appleaccounttransparencyd
15478     1   0.0  27168 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
15572     1   0.0  53888 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
15837     1   0.0  39936 /System/Library/PrivateFrameworks/FaceTimeMessageStore.framework/facetimemessagestored
15866     1   0.0  20352 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
15999     1   0.0  22864 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
16279 89614   2.1 201184 codex
16371 16279   0.0  19936 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
16765     1   0.0 1094928 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome
16767     1   0.0  10496 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/chrome_crashpad_handler
16771 16765   0.0 307968 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
16772 16765   0.0 249664 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
16773 16765   0.0 154544 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
16791     1   0.0  42176 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
17112     1   0.0  47520 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
17201 16279   0.4  26000 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
17225     1   0.0  13600 /System/Library/PrivateFrameworks/AppleIntelligenceReportingProcessing.framework/Versions/A/XPCServices/AppleIntelligenceReportingProcessingService.xpc/Contents/MacOS/AppleIntelligenceReportingProcessingService
17333     1   0.0   8208 /System/Library/PrivateFrameworks/RemoteManagement.framework/RemoteManagementAgent
17334     1   0.0   4816 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/SafariConfigurationSubscriber.xpc/Contents/MacOS/SafariConfigurationSubscriber
17335     1   0.0   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
17336     1   0.0   3056 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
17337     1   0.0   4992 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
17341     1   0.0   3040 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
17345     1   0.0   3040 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
17346     1   0.0   5792 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
17347     1   0.0   3648 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
17348     1   0.0   3216 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
17350     1   0.0   5120 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
17352     1   0.0   3728 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedSettingsSubscriber.xpc/Contents/MacOS/ManagedSettingsSubscriber
17533 16765   0.0  99296 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
17534 16765   0.0  94720 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/152.0.7977.66/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper
18648 89614   0.1 175728 codex
18649 89614   0.2 179328 codex
18833 18648   0.0  20688 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
18834 18649   0.0  20432 /Applications/ChatGPT.app/Contents/Resources/cua_node/bin/node_repl
19183     1   0.0  26016 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
19427 18648   0.0  23712 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
19447     1   0.0  15616 /usr/libexec/biomesyncd
19453 18649   0.0  25424 /Users/boj/.codex/packages/standalone/releases/0.153.4-aarch64-apple-darwin/bin/codex-code-mode-host
19577     1   0.0  20592 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20275     1   0.0  14144 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20282     1   0.0  25344 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
20370     1   0.0  26464 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20373     1   0.0  14256 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20376     1   0.0  14192 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20379     1   0.0  37520 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
20382     1   0.0  18448 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
20421     1   0.0  13888 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20422     1   0.0  13952 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
20429     1   0.0  18672 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
20430     1   0.0  15840 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
20686     1   0.0  78672 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
20967     1   0.1  26768 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared
21086     1   0.0  12960 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
21309 16279   1.6   6688 bash
21322 21309   0.0   2048 ps
21760  1130   0.0      0 <defunct>
22468     1   0.0  15472 /Users/boj/Applications/iTerm.app/Contents/XPCServices/iTerm2SandboxedWorker.xpc/Contents/MacOS/iTerm2SandboxedWorker
22783     1   0.0   3568 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
22784     1   0.0   3520 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
24011     1   0.0  18736 /usr/libexec/wifivelocityd
25030     1   0.0  32720 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/com.apple.CoreSimulator.CoreSimulatorService.xpc/Contents/MacOS/com.apple.CoreSimulator.CoreSimulatorService
25031     1   0.0  17280 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Resources/bin/simdiskimaged
25032     1   0.0   8896 /System/Library/PrivateFrameworks/DiskImages2.framework/Versions/A/XPCServices/diskimagescontroller.xpc/Contents/MacOS/diskimagescontroller
25033     1   0.0  58832 /usr/libexec/diskimagesiod
25038     1   0.0  97600 /usr/libexec/diskimagesiod
25043     1   0.0   5424 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimLaunchHost.arm64.xpc/Contents/MacOS/SimLaunchHost.arm64
25044     1   0.0  26992 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimulatorTrampoline.xpc/Contents/MacOS/SimulatorTrampoline
25159     1   0.0  28736 /Library/Developer/PrivateFrameworks/CoreDevice.framework/Versions/A/XPCServices/CoreDeviceService.xpc/Contents/MacOS/CoreDeviceService
25161     1   0.0  20656 /Library/Apple/System/Library/PrivateFrameworks/RemotePairing.framework/Versions/A/XPCServices/remotepairingd.xpc/Contents/MacOS/remotepairingd
25162     1   0.0   4608 /Library/Apple/System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/XPCServices/MDRemoteServiceSupport.xpc/Contents/MacOS/MDRemoteServiceSupport
25163     1   0.0   5408 /Library/Apple/System/Library/PrivateFrameworks/RemotePairing.framework/Versions/A/Resources/bin/RemotePairingDataVaultHelper
25313     1   0.0   4656 /System/Library/PrivateFrameworks/AutomationMode.framework/automationmode-writer
25409     1   0.0  30784 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/Resources/SimStreamProcessorServices.simdeviceio/Contents/XPCServices/SimStreamProcessorService.xpc/Contents/MacOS/SimStreamProcessorService
25412     1   0.0  29552 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/Resources/SimAudioProcessorServices.simdeviceio/Contents/XPCServices/SimAudioProcessorService.xpc/Contents/MacOS/SimAudioProcessorService
25530     1   0.4 366704 /Applications/Xcode.app/Contents/Developer/Applications/Simulator.app/Contents/MacOS/Simulator
25543     1   0.0  26864 /usr/libexec/diagnosticd
25568     1   0.0   7536 /usr/libexec/taskgated
25623     1   0.0   8144 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/XPCServices/com.apple.fpsd.arcadeservice.xpc/Contents/MacOS/com.apple.fpsd.arcadeservice
25626     1   0.0   5968 /usr/sbin/distnoted
26511     1   0.0  68224 /System/Library/ExtensionKit/Extensions/PowerPreferences.appex/Contents/MacOS/PowerPreferences
26513     1   0.0  16752 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
26514     1   0.0  16816 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
26535     1   0.0  84064 /System/Library/ExtensionKit/Extensions/DisplaysExt.appex/Contents/MacOS/DisplaysExt
26610     1   0.0  33440 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
26908     1   0.0   9616 /usr/libexec/xpcroleaccountd
27646     1   0.0  31696 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
27651     1   0.0   4352 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
27653     1   0.0   4352 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
27655     1   0.0   4384 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
27657     1   0.0  32480 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
27660     1   0.0  31728 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
27751     1   0.0  32704 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
28055     1   0.0   4336 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28056     1   0.0   4336 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28062     1   0.0  33728 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
28063     1   0.0  33296 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
28064     1   0.0   4352 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28071     1   0.0   4336 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28072     1   0.0   4320 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28074     1   0.0   4320 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/XPCServices/SpeechSynthesisServerXPC.xpc/Contents/MacOS/SpeechSynthesisServerXPC
28075     1   0.0  33840 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
